1.310000000000000053e+00, 1.095685178140347737e+01
1.320000000000000062e+00, 1.107269912079966012e+01
1.330000000000000071e+00, 1.118903732839136467e+01
1.340000000000000080e+00, 1.130586632665274749e+01
1.350000000000000089e+00, 1.142318603774259245e+01
1.360000000000000098e+00, 1.154099638350451684e+01
1.370000000000000107e+00, 1.165929728546717747e+01
1.380000000000000115e+00, 1.177808866484447847e+01
1.390000000000000124e+00, 1.189737044253577736e+01
1.400000000000000133e+00, 1.201714253912609465e+01
1.409999999999999920e+00, 1.213740487488632347e+01
1.419999999999999929e+00, 1.225815736977344272e+01
1.429999999999999938e+00, 1.237939994343072136e+01
1.439999999999999947e+00, 1.250113251518793867e+01
1.449999999999999956e+00, 1.262335500406158850e+01
1.459999999999999964e+00, 1.274606732875509962e+01
1.469999999999999973e+00, 1.286926940765904526e+01
1.479999999999999982e+00, 1.299296115885135983e+01
1.489999999999999991e+00, 1.311714250009755389e+01
1.500000000000000000e+00, 1.324181334885093086e+01
1.510000000000000009e+00, 1.336697362225280550e+01
1.520000000000000018e+00, 1.349262323713272060e+01
1.530000000000000027e+00, 1.361876211000866554e+01
1.540000000000000036e+00, 1.374539015708729650e+01
1.550000000000000044e+00, 1.387250729426415674e+01
1.560000000000000053e+00, 1.400011343712389689e+01
1.570000000000000062e+00, 1.412820850094049696e+01
1.580000000000000071e+00, 1.425679240067748843e+01
1.590000000000000080e+00, 1.438586505098818158e+01
1.600000000000000089e+00, 1.451542636621588223e+01
1.610000000000000098e+00, 1.464547626039412265e+01
1.620000000000000107e+00, 1.477601464724688540e+01
1.630000000000000115e+00, 1.490704144018882715e+01
1.640000000000000124e+00, 1.503855655232551136e+01
1.650000000000000133e+00, 1.517055989645363034e+01
1.660000000000000142e+00, 1.530305138506123619e+01
1.669999999999999929e+00, 1.543603093032797169e+01
1.679999999999999938e+00, 1.556949844412529771e+01
1.689999999999999947e+00, 1.570345383801672412e+01
1.699999999999999956e+00, 1.583789702325804605e+01
1.709999999999999964e+00, 1.597282791079756947e+01
1.719999999999999973e+00, 1.610824641127634749e+01
1.729999999999999982e+00, 1.624415243502841477e+01
1.739999999999999991e+00, 1.638054589208102385e+01
1.750000000000000000e+00, 1.651742669215487425e+01
1.760000000000000009e+00, 1.665479474466435050e+01
1.770000000000000018e+00, 1.679264995871776733e+01
1.780000000000000027e+00, 1.693099224311759343e+01
1.790000000000000036e+00, 1.706982150636070372e+01
1.800000000000000044e+00, 1.720913765663860318e+01
1.810000000000000053e+00, 1.734894060183767905e+01
1.820000000000000062e+00, 1.748923024953943894e+01
1.830000000000000071e+00, 1.763000650702074523e+01
1.840000000000000080e+00, 1.777126928125406380e+01
1.850000000000000089e+00, 1.791301847890770205e+01
1.860000000000000098e+00, 1.805525400634605404e+01
1.870000000000000107e+00, 1.819797576962984920e+01
1.880000000000000115e+00, 1.834118367451639031e+01
1.890000000000000124e+00, 1.848487762645980226e+01
1.900000000000000133e+00, 1.862905753061127356e+01
1.910000000000000142e+00, 1.877372329181931221e+01
1.919999999999999929e+00, 1.891887481462998721e+01
1.929999999999999938e+00, 1.906451200328717732e+01
1.939999999999999947e+00, 1.921063476173281614e+01
1.949999999999999956e+00, 1.935724299360715506e+01
1.959999999999999964e+00, 1.950433660224899768e+01
1.969999999999999973e+00, 1.965191549069595922e+01
1.979999999999999982e+00, 1.979997956168472228e+01
1.989999999999999991e+00, 1.994852871765128199e+01
2.000000000000000000e+00, 2.009756286073120179e+01
2.010000000000000231e+00, 2.024708189275986925e+01
2.020000000000000018e+00, 2.039708571527274472e+01
2.030000000000000249e+00, 2.054757422950562784e+01
2.040000000000000036e+00, 2.069854733639490263e+01
2.049999999999999822e+00, 2.085000493657780041e+01
2.060000000000000053e+00, 2.100194693039265204e+01
2.069999999999999840e+00, 2.115437321787915437e+01
2.080000000000000071e+00, 2.130728369877862249e+01
2.089999999999999858e+00, 2.146067827253425264e+01
2.100000000000000089e+00, 2.161455683829137797e+01
2.109999999999999876e+00, 2.176891929489773503e+01
2.120000000000000107e+00, 2.192376554090372309e+01
2.129999999999999893e+00, 2.207909547456266708e+01
2.140000000000000124e+00, 2.223490899383107688e+01
2.149999999999999911e+00, 2.239120599636891384e+01
2.160000000000000142e+00, 2.254798637953986074e+01
2.169999999999999929e+00, 2.270525004041157757e+01
2.180000000000000160e+00, 2.286299687575596806e+01
2.189999999999999947e+00, 2.302122678204945672e+01
2.200000000000000178e+00, 2.317993965547324109e+01
2.209999999999999964e+00, 2.333913539191357245e+01
2.220000000000000195e+00, 2.349881388696201867e+01
2.229999999999999982e+00, 2.365897503591572715e+01
2.240000000000000213e+00, 2.381961873377770900e+01
2.250000000000000000e+00, 2.398074487525709486e+01
2.260000000000000231e+00, 2.414235335476941557e+01
2.270000000000000018e+00, 2.430444406643686861e+01
2.280000000000000249e+00, 2.446701690408859520e+01
2.290000000000000036e+00, 2.463007176126095388e+01
2.300000000000000266e+00, 2.479360853119778341e+01
2.310000000000000053e+00, 2.495762710685069408e+01
2.319999999999999840e+00, 2.512212738087932706e+01
2.330000000000000071e+00, 2.528710924565163864e+01
2.339999999999999858e+00, 2.545257259324418087e+01
2.350000000000000089e+00, 2.561851731544236443e+01
2.359999999999999876e+00, 2.578494330374075005e+01
2.370000000000000107e+00, 2.595185044934332197e+01
2.379999999999999893e+00, 2.611923864316376509e+01
2.390000000000000124e+00, 2.628710777582574565e+01
2.399999999999999911e+00, 2.645545773766319186e+01
2.410000000000000142e+00, 2.662428841872057816e+01
2.419999999999999929e+00, 2.679359970875320229e+01
2.430000000000000160e+00, 2.696339149722746598e+01
2.439999999999999947e+00, 2.713366367332116624e+01
2.450000000000000178e+00, 2.730441612592377254e+01
2.459999999999999964e+00, 2.747564874363670739e+01
2.470000000000000195e+00, 2.764736141477364129e+01
2.479999999999999982e+00, 2.781955402736076977e+01
2.490000000000000213e+00, 2.799222646913710122e+01
2.500000000000000000e+00, 2.816537862755475174e+01
2.510000000000000231e+00, 2.833901038977921871e+01
2.520000000000000018e+00, 2.851312164268967564e+01
2.530000000000000249e+00, 2.868771227287926351e+01
2.540000000000000036e+00, 2.886278216665537855e+01
2.550000000000000266e+00, 2.903833121003995998e+01
2.560000000000000053e+00, 2.921435928876977783e+01
2.569999999999999840e+00, 2.939086628829673131e+01
2.580000000000000071e+00, 2.956785209378813306e+01
2.589999999999999858e+00, 2.974531659012701112e+01
2.600000000000000089e+00, 2.992325966191238962e+01
2.609999999999999876e+00, 3.010168119345959425e+01
2.620000000000000107e+00, 3.028058106880053657e+01
2.629999999999999893e+00, 3.045995917168401590e+01
2.640000000000000124e+00, 3.063981538557601070e+01
2.649999999999999911e+00, 3.082014959365997342e+01
2.660000000000000142e+00, 3.100096167883713605e+01
2.669999999999999929e+00, 3.118225152372679432e+01
2.680000000000000160e+00, 3.136401901066661679e+01
2.689999999999999947e+00, 3.154626402171293265e+01
2.700000000000000178e+00, 3.172898643864104429e+01
2.709999999999999964e+00, 3.191218614294551514e+01
2.720000000000000195e+00, 3.209586301584047163e+01
2.729999999999999982e+00, 3.228001693825991225e+01
2.740000000000000213e+00, 3.246464779085800245e+01
2.750000000000000000e+00, 3.264975545400937307e+01
2.760000000000000231e+00, 3.283533980780942585e+01
2.770000000000000018e+00, 3.302140073207464610e+01
2.780000000000000249e+00, 3.320793810634289400e+01
2.790000000000000036e+00, 3.339495180987371725e+01
2.800000000000000266e+00, 3.358244172164864239e+01
2.810000000000000053e+00, 3.377040772037150163e+01
2.819999999999999840e+00, 3.395884968446872421e+01
2.830000000000000071e+00, 3.414776749208964191e+01
2.839999999999999858e+00, 3.433716102110680168e+01
2.850000000000000089e+00, 3.452703014911627832e+01
2.859999999999999876e+00, 3.471737475343797286e+01
2.870000000000000107e+00, 3.490819471111593231e+01
2.879999999999999893e+00, 3.509948989891864102e+01
2.890000000000000124e+00, 3.529126019333935460e+01
2.899999999999999911e+00, 3.548350547059639837e+01
2.910000000000000142e+00, 3.567622560663347286e+01
2.919999999999999929e+00, 3.586942047711997361e+01
2.930000000000000160e+00, 3.606308995745129664e+01
2.939999999999999947e+00, 3.625723392274917245e+01
2.950000000000000178e+00, 3.645185224786195022e+01
2.959999999999999964e+00, 3.664694480736493176e+01
2.970000000000000195e+00, 3.684251147556068418e+01
2.979999999999999982e+00, 3.703855212647933826e+01
2.990000000000000213e+00, 3.723506663387892957e+01
3.000000000000000000e+00, 3.743205487124568975e+01
3.010000000000000231e+00, 3.762951671179439472e+01
3.020000000000000018e+00, 3.782745202846864174e+01
3.030000000000000249e+00, 3.802586069394120472e+01
3.040000000000000036e+00, 3.822474258061433261e+01
3.050000000000000266e+00, 3.842409756062006920e+01
3.060000000000000053e+00, 3.862392550582057993e+01
3.070000000000000284e+00, 3.882422628780847162e+01
3.080000000000000071e+00, 3.902499977790710517e+01
3.089999999999999858e+00, 3.922624584717092233e+01
3.100000000000000089e+00, 3.942796436638576552e+01
3.109999999999999876e+00, 3.963015520606920461e+01
3.120000000000000107e+00, 3.983281823647085673e+01
3.129999999999999893e+00, 4.003595332757271308e+01
3.140000000000000124e+00, 4.023956034908945156e+01
3.149999999999999911e+00, 4.044363917046877788e+01
3.160000000000000142e+00, 4.064818966089173813e+01
3.169999999999999929e+00, 4.085321168927303859e+01
3.180000000000000160e+00, 4.105870512426140095e+01
3.189999999999999947e+00, 4.126466983423984658e+01
3.200000000000000178e+00, 4.147110568732606595e+01
3.209999999999999964e+00, 4.167801255137270999e+01
3.220000000000000195e+00, 4.188539029396774538e+01
3.229999999999999982e+00, 4.209323878243477424e+01
3.240000000000000213e+00, 4.230155788383334681e+01
3.250000000000000000e+00, 4.251034746495932382e+01
3.260000000000000231e+00, 4.271960739234517490e+01
3.270000000000000018e+00, 4.292933753226032678e+01
3.280000000000000249e+00, 4.313953775071149011e+01
3.290000000000000036e+00, 4.335020791344299340e+01
3.300000000000000266e+00, 4.356134788593710994e+01
3.310000000000000053e+00, 4.377295753341439877e+01
3.320000000000000284e+00, 4.398503672083403160e+01
3.330000000000000071e+00, 4.419758531289411962e+01
3.339999999999999858e+00, 4.441060317403206881e+01
3.350000000000000089e+00, 4.462409016842489251e+01
3.359999999999999876e+00, 4.483804615998955967e+01
3.370000000000000107e+00, 4.505247101238332874e+01
3.379999999999999893e+00, 4.526736458900407456e+01
3.390000000000000124e+00, 4.548272675299063650e+01
3.399999999999999911e+00, 4.569855736722314532e+01
3.410000000000000142e+00, 4.591485629432337845e+01
3.419999999999999929e+00, 4.613162339665507972e+01
3.430000000000000160e+00, 4.634885853632430042e+01
3.439999999999999947e+00, 4.656656157517974748e+01
3.450000000000000178e+00, 4.678473237481311742e+01
3.459999999999999964e+00, 4.700337079655943029e+01
3.470000000000000195e+00, 4.722247670149739207e+01
3.479999999999999982e+00, 4.744204995044970019e+01
3.490000000000000213e+00, 4.766209040398342012e+01
3.500000000000000000e+00, 4.788259792241031221e+01
3.510000000000000231e+00, 4.810357236578715856e+01
3.520000000000000018e+00, 4.832501359391613960e+01
3.530000000000000249e+00, 4.854692146634514671e+01
3.540000000000000036e+00, 4.876929584236814463e+01
3.550000000000000266e+00, 4.899213658102551250e+01
3.560000000000000053e+00, 4.921544354110437780e+01
3.570000000000000284e+00, 4.943921658113896456e+01
3.580000000000000071e+00, 4.966345555941095569e+01
3.589999999999999858e+00, 4.988816033394982696e+01
3.600000000000000089e+00, 5.011333076253318097e+01
3.609999999999999876e+00, 5.033896670268711659e+01
3.620000000000000107e+00, 5.056506801168656295e+01
3.629999999999999893e+00, 5.079163454655562759e+01
3.640000000000000124e+00, 5.101866616406795174e+01
3.649999999999999911e+00, 5.124616272074705847e+01
3.660000000000000142e+00, 5.147412407286669378e+01
3.669999999999999929e+00, 5.170255007645118184e+01
3.680000000000000160e+00, 5.193144058727577317e+01
3.689999999999999947e+00, 5.216079546086699281e+01
3.700000000000000178e+00, 5.239061455250300270e+01
3.709999999999999964e+00, 5.262089771721394271e+01
3.720000000000000195e+00, 5.285164480978227886e+01
3.729999999999999982e+00, 5.308285568474316563e+01
3.740000000000000213e+00, 5.331453019638478708e+01
3.750000000000000000e+00, 5.354666819874873340e+01
3.760000000000000231e+00, 5.377926954563032069e+01
3.770000000000000018e+00, 5.401233409057897461e+01
3.780000000000000249e+00, 5.424586168689856436e+01
3.790000000000000036e+00, 5.447985218764776505e+01
3.800000000000000266e+00, 5.471430544564042719e+01
3.810000000000000053e+00, 5.494922131344589644e+01
3.820000000000000284e+00, 5.518459964338941148e+01
3.830000000000000071e+00, 5.542044028755243090e+01
3.839999999999999858e+00, 5.565674309777299555e+01
3.850000000000000089e+00, 5.589350792564609804e+01
3.859999999999999876e+00, 5.613073462252403090e+01
3.870000000000000107e+00, 5.636842303951674893e+01
3.879999999999999893e+00, 5.660657302749221742e+01
3.890000000000000124e+00, 5.684518443707678159e+01
3.899999999999999911e+00, 5.708425711865552188e+01
3.910000000000000142e+00, 5.732379092237261631e+01
3.919999999999999929e+00, 5.756378569813169577e+01
3.930000000000000160e+00, 5.780424129559620638e+01
3.939999999999999947e+00, 5.804515756418977901e+01
3.950000000000000178e+00, 5.828653384577600605e+01
3.959999999999999964e+00, 5.852836878246911567e+01
3.970000000000000195e+00, 5.877066102623336974e+01
3.979999999999999982e+00, 5.901340923876911404e+01
3.990000000000000213e+00, 5.925661209140069730e+01
4.000000000000000000e+00, 5.950026826496613097e+01
4.009999999999999787e+00, 5.974437644970856098e+01
4.020000000000000462e+00, 5.998893534516941628e+01
4.030000000000000249e+00, 6.023394366008325562e+01
4.040000000000000036e+00, 6.047934877070120052e+01
4.049999999999999822e+00, 6.072514885879123625e+01
4.060000000000000497e+00, 6.097134211901991563e+01
4.070000000000000284e+00, 6.121792675880803358e+01
4.080000000000000071e+00, 6.146490099818865360e+01
4.089999999999999858e+00, 6.171226306966747899e+01
4.099999999999999645e+00, 6.196001121808544809e+01
4.110000000000000320e+00, 6.220814370048359621e+01
4.120000000000000107e+00, 6.245665878597007037e+01
4.129999999999999893e+00, 6.270555475558927583e+01
4.139999999999999680e+00, 6.295482990219313280e+01
4.150000000000000355e+00, 6.320448253031434405e+01
4.160000000000000142e+00, 6.345451095604169467e+01
4.169999999999999929e+00, 6.370491350689729870e+01
4.179999999999999716e+00, 6.395568852171578555e+01
4.190000000000000391e+00, 6.420683435052534094e+01
4.200000000000000178e+00, 6.445834935443065206e+01
4.209999999999999964e+00, 6.471023190549759363e+01
4.219999999999999751e+00, 6.496248038663974000e+01
4.230000000000000426e+00, 6.521509319150659678e+01
4.240000000000000213e+00, 6.546806872437353775e+01
4.250000000000000000e+00, 6.572140540003343290e+01
4.259999999999999787e+00, 6.597510164368991070e+01
4.270000000000000462e+00, 6.622915589085219779e+01
4.280000000000000249e+00, 6.648356658723156443e+01
4.290000000000000036e+00, 6.673833218863934746e+01
4.299999999999999822e+00, 6.699345116088639429e+01
4.310000000000000497e+00, 6.724892197968412688e+01
4.320000000000000284e+00, 6.750474313054694164e+01
4.330000000000000071e+00, 6.776091310869612983e+01
4.339999999999999858e+00, 6.801743041896516218e+01
4.350000000000000533e+00, 6.827429357570638047e+01
4.360000000000000320e+00, 6.853150110269899642e+01
4.370000000000000107e+00, 6.878905153305845488e+01
4.379999999999999893e+00, 6.904694340914713280e+01
4.389999999999999680e+00, 6.930517528248623194e+01
4.400000000000000355e+00, 6.956374571366902160e+01
4.410000000000000142e+00, 6.982265327227523244e+01
4.419999999999999929e+00, 7.008189653678671505e+01
4.429999999999999716e+00, 7.034147409450430644e+01
4.440000000000000391e+00, 7.060138454146576237e+01
4.450000000000000178e+00, 7.086162648236496864e+01
4.459999999999999964e+00, 7.112219853047218976e+01
4.469999999999999751e+00, 7.138309930755545452e+01
4.480000000000000426e+00, 7.164432744380302154e+01
4.490000000000000213e+00, 7.190588157774691069e+01
4.500000000000000000e+00, 7.216776035618748608e+01
4.509999999999999787e+00, 7.242996243411909063e+01
4.520000000000000462e+00, 7.269248647465664703e+01
4.530000000000000249e+00, 7.295533114896329607e+01
4.540000000000000036e+00, 7.321849513617895866e+01
4.549999999999999822e+00, 7.348197712334994947e+01
4.560000000000000497e+00, 7.374577580535941479e+01
4.570000000000000284e+00, 7.400988988485882203e+01
4.580000000000000071e+00, 7.427431807220025917e+01
4.589999999999999858e+00, 7.453905908536968639e+01
4.600000000000000533e+00, 7.480411164992104034e+01
4.610000000000000320e+00, 7.506947449891123370e+01
4.620000000000000107e+00, 7.533514637283597892e+01
4.629999999999999893e+00, 7.560112601956645051e+01
4.639999999999999680e+00, 7.586741219428681404e+01
4.650000000000000355e+00, 7.613400365943248005e+01
4.660000000000000142e+00, 7.640089918462923890e+01
4.669999999999999929e+00, 7.666809754663312049e+01
4.679999999999999716e+00, 7.693559752927107809e+01
4.690000000000000391e+00, 7.720339792338234020e+01
4.700000000000000178e+00, 7.747149752676061496e+01
4.709999999999999964e+00, 7.773989514409696255e+01
4.719999999999999751e+00, 7.800858958692337808e+01
4.730000000000000426e+00, 7.827757967355714186e+01
4.740000000000000213e+00, 7.854686422904578080e+01
4.750000000000000000e+00, 7.881644208511282557e+01
4.759999999999999787e+00, 7.908631208010415037e+01
4.770000000000000462e+00, 7.935647305893499492e+01
4.780000000000000249e+00, 7.962692387303768271e+01
4.790000000000000036e+00, 7.989766338030996451e+01
4.799999999999999822e+00, 8.016869044506394459e+01
4.810000000000000497e+00, 8.044000393797571746e+01
4.820000000000000284e+00, 8.071160273603553037e+01
4.830000000000000071e+00, 8.098348572249861377e+01
4.839999999999999858e+00, 8.125565178683658019e+01
4.850000000000000533e+00, 8.152809982468941996e+01
4.860000000000000320e+00, 8.180082873781803698e+01
4.870000000000000107e+00, 8.207383743405742393e+01
4.879999999999999893e+00, 8.234712482727029226e+01
4.889999999999999680e+00, 8.262068983730137006e+01
4.900000000000000355e+00, 8.289453138993212633e+01
4.910000000000000142e+00, 8.316864841683613463e+01
4.919999999999999929e+00, 8.344303985553487735e+01
4.929999999999999716e+00, 8.371770464935410416e+01
4.940000000000000391e+00, 8.399264174738070210e+01
4.950000000000000178e+00, 8.426785010442007717e+01
4.959999999999999964e+00, 8.454332868095397657e+01
4.969999999999999751e+00, 8.481907644309886507e+01
4.980000000000000426e+00, 8.509509236256474196e+01
4.990000000000000213e+00, 8.537137541661442697e+01
5.000000000000000000e+00, 8.564792458802334352e+01
5.009999999999999787e+00, 8.592473886503972835e+01
5.020000000000000462e+00, 8.620181723979027311e+01
5.030000000000000249e+00, 8.647915870825109153e+01
5.040000000000000036e+00, 8.675676227021907039e+01
5.049999999999999822e+00, 8.703462692928344779e+01
5.060000000000000497e+00, 8.731275169279778936e+01
5.070000000000000284e+00, 8.759113557185223442e+01
5.080000000000000071e+00, 8.786977758124606908e+01
5.089999999999999858e+00, 8.814867673946055504e+01
5.100000000000000533e+00, 8.842783206863212797e+01
5.110000000000000320e+00, 8.870724259452585159e+01
5.120000000000000107e+00, 8.898690734650915601e+01
5.129999999999999893e+00, 8.926682535752588876e+01
5.139999999999999680e+00, 8.954699566407059308e+01
5.150000000000000355e+00, 8.982741730616317000e+01
5.160000000000000142e+00, 9.010808932732368248e+01
5.169999999999999929e+00, 9.038901077454754329e+01
5.179999999999999716e+00, 9.067018069828090177e+01
5.190000000000000391e+00, 9.095159815239634327e+01
5.200000000000000178e+00, 9.123326219416880178e+01
5.209999999999999964e+00, 9.151517188425174254e+01
5.219999999999999751e+00, 9.179732628665364302e+01
5.230000000000000426e+00, 9.207972446871465877e+01
5.240000000000000213e+00, 9.236236550108357335e+01
5.250000000000000000e+00, 9.264524845769500416e+01
5.259999999999999787e+00, 9.292837241574679297e+01
5.270000000000000462e+00, 9.321173645567769483e+01
5.280000000000000249e+00, 9.349533966114528027e+01
5.290000000000000036e+00, 9.377918111900405052e+01
5.299999999999999822e+00, 9.406325991928379437e+01
5.310000000000000497e+00, 9.434757515516817250e+01
5.320000000000000284e+00, 9.463212592297352899e+01
5.330000000000000071e+00, 9.491691132212791615e+01
5.339999999999999858e+00, 9.520193045515033248e+01
5.350000000000000533e+00, 9.548718242763015951e+01
5.360000000000000320e+00, 9.577266634820684033e+01
5.370000000000000107e+00, 9.605838132854977118e+01
5.379999999999999893e+00, 9.634432648333834948e+01
5.389999999999999680e+00, 9.663050093024227749e+01
5.400000000000000355e+00, 9.691690378990203669e+01
5.410000000000000142e+00, 9.720353418590956096e+01
5.419999999999999929e+00, 9.749039124478910878e+01
5.429999999999999716e+00, 9.777747409597836281e+01
5.440000000000000391e+00, 9.806478187180965733e+01
5.450000000000000178e+00, 9.835231370749143309e+01
5.459999999999999964e+00, 9.864006874108987688e+01
5.469999999999999751e+00, 9.892804611351073163e+01
5.480000000000000426e+00, 9.921624496848129127e+01
5.490000000000000213e+00, 9.950466445253259451e+01
5.500000000000000000e+00, 9.979330371498176078e+01
5.509999999999999787e+00, 1.000821619079145108e+02
5.520000000000000462e+00, 1.003712381861678864e+02
5.530000000000000249e+00, 1.006605317073131118e+02
5.540000000000000036e+00, 1.009500416316386264e+02
5.549999999999999822e+00, 1.012397671221333013e+02
5.560000000000000497e+00, 1.015297073444698128e+02
5.570000000000000284e+00, 1.018198614669881437e+02
5.580000000000000071e+00, 1.021102286606792973e+02
5.589999999999999858e+00, 1.024008080991691401e+02
